date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:22	63386/63386	---M--	200	added ('OK')	image/png	etag:%22f79a-6866226c-51753e3342c704b6;;;%22	https://html.themexriver.com/choicy/assets/img/blog/b2-img-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/blog/b2-img-3.png	(from https://html.themexriver.com/choicy/home-2.html)
14:58:22	1396/1396	---M--	200	added ('OK')	image/png	etag:%22574-6866226c-c87f7c1962bccc3e;;;%22	https://html.themexriver.com/choicy/assets/img/footer/f2-icon-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/footer/f2-icon-1.png	(from https://html.themexriver.com/choicy/home-2.html)
14:58:23	8633/8633	---M--	200	added ('OK')	image/png	etag:%2221b9-6866226c-37c6cdaa238ea019;;;%22	https://html.themexriver.com/choicy/assets/img/footer/f2-team-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/footer/f2-team-1.png	(from https://html.themexriver.com/choicy/home-2.html)
14:58:23	7827/7827	---M--	200	added ('OK')	image/png	etag:%221e93-6866226c-fb151ae6bffc1334;;;%22	https://html.themexriver.com/choicy/assets/img/footer/f2-team-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/footer/f2-team-2.png	(from https://html.themexriver.com/choicy/home-2.html)
14:58:24	9262/9262	---M--	200	added ('OK')	image/png	etag:%22242e-6866226c-f43758c3bf376ccd;;;%22	https://html.themexriver.com/choicy/assets/img/footer/f2-team-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/footer/f2-team-3.png	(from https://html.themexriver.com/choicy/home-2.html)
14:58:24	9872/9872	---M--	200	added ('OK')	image/png	etag:%222690-6866226c-a74c3aa1245b6590;;;%22	https://html.themexriver.com/choicy/assets/img/footer/f2-team-4.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/footer/f2-team-4.png	(from https://html.themexriver.com/choicy/home-2.html)
14:58:25	2067/2067	---M--	200	added ('OK')	image/png	etag:%22813-6866226c-d047ba3267d05c17;;;%22	https://html.themexriver.com/choicy/assets/img/logo/logo-color-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/logo/logo-color-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:25	8418/8418	---M--	200	added ('OK')	image/png	etag:%2220e2-6866226c-8f0946abec1eb24a;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h3-il-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h3-il-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:25	4467/4467	---M--	200	added ('OK')	image/png	etag:%221173-6866226c-7aedd6edb72f6ef2;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h3-il-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h3-il-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:27	3060/3060	---M--	200	added ('OK')	image/png	etag:%22bf4-6866226c-57346ece94019e08;;;%22	https://html.themexriver.com/choicy/assets/img/client/c3-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/c3-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:28	605241/605241	---M--	200	added ('OK')	image/png	etag:%2293c39-6866226c-43a6bbea9797c6aa;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h3-img-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h3-img-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:28	657728/657728	---M--	200	added ('OK')	image/png	etag:%22a0940-6866226c-fdab3289b469f2de;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h3-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h3-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:28	3094/3094	---M--	200	added ('OK')	image/png	etag:%22c16-6866226c-6f0f209d1509d8ff;;;%22	https://html.themexriver.com/choicy/assets/img/client/c3-img-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/c3-img-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:29	3686/3686	---M--	200	added ('OK')	image/png	etag:%22e66-6866226c-7efa7ed5f897b415;;;%22	https://html.themexriver.com/choicy/assets/img/client/c3-img-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/c3-img-3.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:29	3469/3469	---M--	200	added ('OK')	image/png	etag:%22d8d-6866226c-2a41657cb41769e4;;;%22	https://html.themexriver.com/choicy/assets/img/client/c3-img-4.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/c3-img-4.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:29	2906/2906	---M--	200	added ('OK')	image/png	etag:%22b5a-6866226c-7471bbe795c0e589;;;%22	https://html.themexriver.com/choicy/assets/img/client/c3-img-5.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/c3-img-5.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:29	13642/13642	---M--	200	added ('OK')	image/png	etag:%22354a-6866226c-b8afdf490feb8cb7;;;%22	https://html.themexriver.com/choicy/assets/img/services/s3-sm-img.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s3-sm-img.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:30	2267/2267	---M--	200	added ('OK')	image/png	etag:%228db-6866226c-1f30c0cbc6778e4a;;;%22	https://html.themexriver.com/choicy/assets/img/services/s3-icon-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s3-icon-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:30	2478/2478	---M--	200	added ('OK')	image/png	etag:%229ae-6866226c-8576b0af5877b210;;;%22	https://html.themexriver.com/choicy/assets/img/services/s3-icon-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s3-icon-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:30	2911/2911	---M--	200	added ('OK')	image/png	etag:%22b5f-6866226c-6dc5e08c842408a;;;%22	https://html.themexriver.com/choicy/assets/img/services/s3-icon-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s3-icon-3.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:31	4238/4238	---M--	200	added ('OK')	image/png	etag:%22108e-6866226c-e49a81108798e9b1;;;%22	https://html.themexriver.com/choicy/assets/img/services/s3-icon-4.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s3-icon-4.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:31	2364/2364	---M--	200	added ('OK')	image/png	etag:%2293c-6866226c-7a8c306122aaa30c;;;%22	https://html.themexriver.com/choicy/assets/img/services/s3-icon-5.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s3-icon-5.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:31	2588/2588	---M--	200	added ('OK')	image/png	etag:%22a1c-6866226c-eba272230c32f8ab;;;%22	https://html.themexriver.com/choicy/assets/img/services/s3-icon-6.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s3-icon-6.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:32	516689/516689	---M--	200	added ('OK')	image/png	etag:%227e251-6866226c-6342066616ba510d;;;%22	https://html.themexriver.com/choicy/assets/img/research/r3-bg-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/research/r3-bg-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:33	309550/309550	---M--	200	added ('OK')	image/png	etag:%224b92e-6866226c-48a867f1c6dd3ff0;;;%22	https://html.themexriver.com/choicy/assets/img/research/r3-img-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/research/r3-img-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:35	25860/25860	---M--	200	added ('OK')	image/png	etag:%226504-6866226c-6f4843f3c46efaf;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t3-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t3-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:35	227372/227372	---M--	200	added ('OK')	image/png	etag:%223782c-6866226c-925e00272e9ebc7;;;%22	https://html.themexriver.com/choicy/assets/img/trusted/t3-bg-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/trusted/t3-bg-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:35	45389/45389	---M--	200	added ('OK')	image/png	etag:%22b14d-6866226c-18388e557c406ec5;;;%22	https://html.themexriver.com/choicy/assets/img/solutions/s3-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/solutions/s3-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:35	110574/110574	---M--	200	added ('OK')	image/png	etag:%221afee-6866226c-2228569c62381b08;;;%22	https://html.themexriver.com/choicy/assets/img/solutions/s3-img-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/solutions/s3-img-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:36	1027332/1027332	---M--	200	added ('OK')	image/png	etag:%22fad04-6866226c-5c04ae09f6e7c14;;;%22	https://html.themexriver.com/choicy/assets/img/research/r3-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/research/r3-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:36	42156/42156	---M--	200	added ('OK')	image/png	etag:%22a4ac-6866226c-f1ea6b1730d56712;;;%22	https://html.themexriver.com/choicy/assets/img/services/s4-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s4-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:36	633862/633862	---M--	200	added ('OK')	image/png	etag:%229ac06-6866226c-4f01afe7b92f2a60;;;%22	https://html.themexriver.com/choicy/assets/img/price/p3-bg-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/price/p3-bg-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:37	46382/46382	---M--	200	added ('OK')	image/png	etag:%22b52e-6866226c-7fc1174aeeeae63b;;;%22	https://html.themexriver.com/choicy/assets/img/services/s4-img-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s4-img-3.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:38	46382/46382	---M--	200	added ('OK')	image/png	etag:%22b52e-6866226c-7869126d5a62219f;;;%22	https://html.themexriver.com/choicy/assets/img/services/s4-img-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s4-img-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:38	2550/2550	---M--	200	added ('OK')	image/png	etag:%229f6-6866226c-2892e6fd451b143;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t3-qoute.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t3-qoute.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:38	6113/6113	---M--	200	added ('OK')	image/png	etag:%2217e1-6866226c-abf366767031e83b;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t3-person-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t3-person-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:38	5467/5467	---M--	200	added ('OK')	image/png	etag:%22155b-6866226c-5360e9d6877d4b51;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t3-person-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t3-person-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:39	78805/78805	---M--	200	added ('OK')	image/png	etag:%22133d5-6866226c-51e52eeac8e294ce;;;%22	https://html.themexriver.com/choicy/assets/img/blog/b3-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/blog/b3-img-1.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:39	83734/83734	---M--	200	added ('OK')	image/png	etag:%2214716-6866226c-6aa3608697003306;;;%22	https://html.themexriver.com/choicy/assets/img/blog/b3-img-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/blog/b3-img-2.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:39	76263/76263	---M--	200	added ('OK')	image/png	etag:%22129e7-6866226c-7d658ebf8978faa2;;;%22	https://html.themexriver.com/choicy/assets/img/blog/b3-img-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/blog/b3-img-3.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:39	2013/2013	---M--	200	added ('OK')	image/png	etag:%227dd-6866226c-b88abcc9128da8ee;;;%22	https://html.themexriver.com/choicy/assets/img/logo/logo-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/logo/logo-3.png	(from https://html.themexriver.com/choicy/home-3.html)
14:58:40	108354/108354	---M--	200	added ('OK')	image/png	etag:%221a742-6866226c-95ea28e0268f6bb;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h4-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h4-img-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:41	11383/11383	---M--	200	added ('OK')	image/png	etag:%222c77-6866226c-b44382f3c075cca;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h4-il-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h4-il-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:41	452465/452465	---M--	200	added ('OK')	image/png	etag:%226e771-6866226c-11645cfb32cfa8fe;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h4-bg-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h4-bg-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:41	8271/8271	---M--	200	added ('OK')	image/png	etag:%22204f-6866226c-cda64f8b414c0646;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h4-il-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h4-il-2.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:42	6508/6508	---M--	200	added ('OK')	image/png	etag:%22196c-6866226c-1876234b33975d0c;;;%22	https://html.themexriver.com/choicy/assets/img/hero/h4-il-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/hero/h4-il-3.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:42	13208/13208	---M--	200	added ('OK')	image/png	etag:%223398-6866226c-5806747cd5620d94;;;%22	https://html.themexriver.com/choicy/assets/img/client/bl-4-il-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/bl-4-il-img-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:42	3410/3410	---M--	200	added ('OK')	image/png	etag:%22d52-6866226c-17498d33511a182b;;;%22	https://html.themexriver.com/choicy/assets/img/client/bl-4-logo-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/bl-4-logo-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:42	2711/2711	---M--	200	added ('OK')	image/png	etag:%22a97-6866226c-50e018a62c243a10;;;%22	https://html.themexriver.com/choicy/assets/img/client/bl-4-logo-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/bl-4-logo-2.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:43	3601/3601	---M--	200	added ('OK')	image/png	etag:%22e11-6866226c-2acc16b88f18593d;;;%22	https://html.themexriver.com/choicy/assets/img/client/bl-4-logo-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/bl-4-logo-3.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:43	3097/3097	---M--	200	added ('OK')	image/png	etag:%22c19-6866226c-c16c7076ef3ac634;;;%22	https://html.themexriver.com/choicy/assets/img/client/bl-4-logo-4.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/bl-4-logo-4.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:43	3139/3139	---M--	200	added ('OK')	image/png	etag:%22c43-6866226c-88e35bfe0592395;;;%22	https://html.themexriver.com/choicy/assets/img/client/bl-4-logo-5.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/bl-4-logo-5.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:44	3362/3362	---M--	200	added ('OK')	image/png	etag:%22d22-6866226c-1f2cb1189195d677;;;%22	https://html.themexriver.com/choicy/assets/img/client/bl-4-logo-6.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/client/bl-4-logo-6.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:44	129615/129615	---M--	200	added ('OK')	image/png	etag:%221fa4f-6866226c-28a8d2b02fdb140e;;;%22	https://html.themexriver.com/choicy/assets/img/about/a4-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/about/a4-img-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:44	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-f7e42fbb1644e0be;gz%22	https://html.themexriver.com/choicy/services-details	D:/Aimsmark/html.themexriver.com/choicy/services-details	(from https://html.themexriver.com/choicy/home-4.html)
14:58:45	119833/119833	---M--	200	added ('OK')	image/png	etag:%221d419-6866226c-d26ccceed9309c81;;;%22	https://html.themexriver.com/choicy/assets/img/team/t2-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/team/t2-img-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:45	107214/107214	---M--	200	added ('OK')	image/png	etag:%221a2ce-6866226c-611c9f82180e0fd3;;;%22	https://html.themexriver.com/choicy/assets/img/team/t2-img-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/team/t2-img-2.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:46	116082/116082	---M--	200	added ('OK')	image/png	etag:%221c572-6866226c-2a430082022f592d;;;%22	https://html.themexriver.com/choicy/assets/img/team/t2-img-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/team/t2-img-3.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:46	67829/67829	---M--	200	added ('OK')	image/jpeg	etag:%22108f5-6866226c-50cd7bd9daa610f5;;;%22	https://html.themexriver.com/choicy/assets/img/project/p4-bg-img-1.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/project/p4-bg-img-1.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:47	50267/50267	---M--	200	added ('OK')	image/jpeg	etag:%22c45b-6866226c-b306abd1e80d8c8b;;;%22	https://html.themexriver.com/choicy/assets/img/solutions/s4-img-1.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/solutions/s4-img-1.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:47	11777/11777	---M--	200	added ('OK')	image/png	etag:%222e01-6866226c-a37555447dfe69c6;;;%22	https://html.themexriver.com/choicy/assets/img/solutions/s4-il-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/solutions/s4-il-img-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:47	978/978	---M--	200	added ('OK')	image/png	etag:%223d2-6866226c-7522af1a2a79854e;;;%22	https://html.themexriver.com/choicy/assets/img/icon/marquee-4-icon.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/icon/marquee-4-icon.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:48	74685/74685	---M--	200	added ('OK')	image/jpeg	etag:%22123bd-6866226c-ad3307a5560a09f;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-1.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-1.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:48	69390/69390	---M--	200	added ('OK')	image/jpeg	etag:%2210f0e-6866226c-bc63f5933dc3747;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-2.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-2.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:48	60792/60792	---M--	200	added ('OK')	image/jpeg	etag:%22ed78-6866226c-130b50407876de4c;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-3.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-3.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:48	79038/79038	---M--	200	added ('OK')	image/jpeg	etag:%22134be-6866226c-7e7b212508a4ba7e;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-4.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-4.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:49	67000/67000	---M--	200	added ('OK')	image/jpeg	etag:%22105b8-6866226c-be7a60c8f7928cf8;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-5.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-5.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:49	68615/68615	---M--	200	added ('OK')	image/jpeg	etag:%2210c07-6866226c-5c04593c70dab387;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-6.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-6.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:49	1561/1561	---M--	200	added ('OK')	image/png	etag:%22619-6866226c-47502580bec10f07;;;%22	https://html.themexriver.com/choicy/assets/img/icon/marquee-4-icon-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/icon/marquee-4-icon-2.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:50	26279/26279	---M--	200	added ('OK')	image/png	etag:%2266a7-6866226c-23c4da160436f62a;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t5-img-bg.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t5-img-bg.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:50	95364/95364	---M--	200	added ('OK')	image/png	etag:%2217484-6866226c-2a96277437be2355;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:50	107335/107335	---M--	200	added ('OK')	image/png	etag:%221a347-6866226c-9cb094ef9c4f3ab9;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-2.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-2.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:51	104788/104788	---M--	200	added ('OK')	image/png	etag:%2219954-6866226c-febea9a1d5665269;;;%22	https://html.themexriver.com/choicy/assets/img/testimonial/t4-img-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/testimonial/t4-img-3.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:51	202204/202204	---M--	200	added ('OK')	image/jpeg	etag:%22315dc-6866226c-27592d9cc1b3dd00;;;%22	https://html.themexriver.com/choicy/assets/img/blog/b4-img-1.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/blog/b4-img-1.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:51	213130/213130	---M--	200	added ('OK')	image/jpeg	etag:%223408a-6866226c-de9437ab33645caf;;;%22	https://html.themexriver.com/choicy/assets/img/blog/b4-img-2.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/blog/b4-img-2.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:52	261947/261947	---M--	200	added ('OK')	image/jpeg	etag:%223ff3b-6866226c-ba3d44c325915cae;;;%22	https://html.themexriver.com/choicy/assets/img/blog/b4-img-3.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/blog/b4-img-3.jpg	(from https://html.themexriver.com/choicy/home-4.html)
14:58:52	98516/98516	---M--	200	added ('OK')	image/png	etag:%22180d4-6866226c-d9f2e4fbd0f58640;;;%22	https://html.themexriver.com/choicy/assets/img/footer/f4-bg-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/footer/f4-bg-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:52	43571/43571	---M--	200	added ('OK')	image/png	etag:%22aa33-6866226c-6e31f0ecb5c3ee6d;;;%22	https://html.themexriver.com/choicy/assets/img/footer/f4-il-1.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/footer/f4-il-1.png	(from https://html.themexriver.com/choicy/home-4.html)
14:58:53	186382/186382	---M--	200	added ('OK')	image/jpeg	etag:%222d80e-6866226c-ad702317fce20161;;;%22	https://html.themexriver.com/choicy/assets/img/breadcrumb/breadcrumb-img-1.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/breadcrumb/breadcrumb-img-1.jpg	(from https://html.themexriver.com/choicy/services-1.html)
14:58:53	2102/2102	---M--	200	added ('OK')	image/png	etag:%22836-6866226c-c52eef2727b9913a;;;%22	https://html.themexriver.com/choicy/assets/img/services/s1-icon-4.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s1-icon-4.png	(from https://html.themexriver.com/choicy/services-1.html)
14:58:53	1867/1867	---M--	200	added ('OK')	image/png	etag:%2274b-6866226c-d5d6bffefa04f3cf;;;%22	https://html.themexriver.com/choicy/assets/img/services/s1-icon-5.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s1-icon-5.png	(from https://html.themexriver.com/choicy/services-1.html)
14:58:54	2799/2799	---M--	200	added ('OK')	image/png	etag:%22aef-6866226c-572f62ac8ab42f5f;;;%22	https://html.themexriver.com/choicy/assets/img/services/s1-icon-6.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/s1-icon-6.png	(from https://html.themexriver.com/choicy/services-1.html)
14:58:55	61837/61837	---M--	200	added ('OK')	image/jpeg	etag:%22f18d-6866226c-d331cc475df3925b;;;%22	https://html.themexriver.com/choicy/assets/img/services/sd-img-1.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/services/sd-img-1.jpg	(from https://html.themexriver.com/choicy/services-details.html)
14:58:55	111245/111245	---M--	200	added ('OK')	image/png	etag:%221b28d-6866226c-f87fdc4304befeb0;;;%22	https://html.themexriver.com/choicy/assets/img/team/t2-img-4.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/team/t2-img-4.png	(from https://html.themexriver.com/choicy/team-2.html)
14:58:55	113479/113479	---M--	200	added ('OK')	image/png	etag:%221bb47-6866226c-67269b1d52e06f8f;;;%22	https://html.themexriver.com/choicy/assets/img/team/t2-img-5.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/team/t2-img-5.png	(from https://html.themexriver.com/choicy/team-2.html)
14:58:56	89320/89320	---M--	200	added ('OK')	image/png	etag:%2215ce8-6866226c-d4df0f4026b1cd26;;;%22	https://html.themexriver.com/choicy/assets/img/team/t2-img-6.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/team/t2-img-6.png	(from https://html.themexriver.com/choicy/team-2.html)
14:58:56	29793/29793	---M--	200	added ('OK')	image/jpeg	etag:%227461-6866226c-acc802cba33c77fc;;;%22	https://html.themexriver.com/choicy/assets/img/team/td-img-1.jpg	D:/Aimsmark/html.themexriver.com/choicy/assets/img/team/td-img-1.jpg	(from https://html.themexriver.com/choicy/team-details.html)
14:58:57	1005105/1005105	---M--	200	added ('OK')	image/png	etag:%22f5631-6866226c-1b048ba8ee2a34b3;;;%22	https://html.themexriver.com/choicy/assets/img/bg/body-bg-3.png	D:/Aimsmark/html.themexriver.com/choicy/assets/img/bg/body-bg-3.png	(from https://html.themexriver.com/choicy/projects-1.html)
